timestamp,cpu,ram,tx_bytes,rx_bytes
1605104456832502528,1.6,8.5,293485562430,141576261591
1605104458729880566,6.1,8.5,293485563216,141576263945
1605104460626157724,6.1,8.4,293485564334,141576266319
1605104462535370654,6.2,8.5,293485565396,141576269276
1605104464432818695,6.2,8.4,293485565958,141576271306
1605104466328044698,6.2,8.5,293485567924,141576275274
1605104468214907407,6.6,8.5,293485568894,141576278311
1605104470100539836,6.6,8.4,293485569463,141576280227
1605104471973460533,6.5,8.5,293485570118,141576282491
1605104473882531348,6.4,8.4,293485571086,141576284780
1605104475753352931,6.4,8.4,293485571469,141576286865
1605104477643398165,6.4,8.5,293485573279,141576290610
1605104479841609775,6.3,8.6,293485577923,141576298313
1605104482907109620,11.4,11.8,293485589919,141576315476
1605104486334221298,11.2,10.6,293485677339,141576331036
1605104489723270026,96.2,16.1,293485965589,141576690842
1605104491908868736,72.9,16.8,293486186344,141576971058
1605104494000243244,52.8,16.8,293486214993,141577053330
1605104496097703107,42.4,16.8,293486241098,141577133182
1605104498188742366,36.0,16.7,293486267508,141577213109
1605104500275151800,31.8,16.7,293486293365,141577292439
1605104502366755448,28.9,16.8,293486319649,141577372005
1605104504484965195,26.6,16.8,293486349081,141577455170
1605104506604810570,23.7,16.8,293486381745,141577542166
1605104508735453067,22.6,16.8,293486427330,141577630847
1605104510838964175,21.5,16.9,293486508211,141577723015
1605104512958184926,20.6,16.9,293486582093,141577811903
1605104515086639757,19.9,16.7,293486744831,141577938973
1605104517190652106,19.4,16.7,293487023434,141578181018
1605104519308831954,19.0,16.8,293487197389,141578288470
1605104521421609490,18.3,16.8,293487368048,141578394354
1605104523537358672,17.5,16.8,293487537456,141578503265
1605104525623316942,17.2,16.8,293487701085,141578609180
1605104527735589721,16.9,16.7,293487879817,141578717820
1605104529895273163,16.6,16.7,293488066529,141578834786
1605104532033604914,16.5,16.8,293488237342,141578940345
1605104534138308994,16.1,16.7,293488403730,141579045291
1605104536266995649,15.8,16.8,293488571031,141579151545
1605104538395732990,15.8,16.8,293488737432,141579258792
1605104540554448511,15.4,16.8,293488959718,141579385285
1605104542658721010,15.1,16.8,293489159350,141579504529
1605104544778139289,15.0,16.9,293489385390,141579627249
1605104546883564895,15.0,16.9,293489601700,141579750353
1605104549035601214,14.9,16.9,293489822753,141579875984
1605104551161121231,14.8,16.8,293490034669,141579999178
1605104553292599771,14.7,16.9,293490262844,141580122814
1605104555400415342,14.7,16.8,293490481084,141580249704
1605104557541550355,14.4,16.9,293490711408,141580370906
1605104559652989045,14.3,16.9,293490927724,141580495813
1605104561781804490,14.3,16.8,293491137217,141580615232
1605104563913987921,14.1,16.8,293491373149,141580745211
1605104566044987118,14.0,16.9,293491588427,141580867727
1605104568179889154,14.1,16.9,293491829576,141580999231
1605104570289279565,14.0,16.8,293492039167,141581120683
1605104572419538677,14.0,16.9,293492272264,141581251689
1605104574529960242,13.7,16.8,293492475408,141581368862
1605104576640246904,13.7,16.9,293492714039,141581500782
1605104578734488353,13.7,16.8,293492910176,141581617350
1605104580822631611,13.7,16.8,293493116382,141581734027
1605104582943277733,13.6,16.8,293493288872,141581841189
1605104585052581900,13.5,16.9,293493463357,141581947163
1605104587187633654,13.5,17.0,293493632915,141582056712
1605104589307716778,13.4,16.9,293493803400,141582162988
1605104591419098736,13.4,16.8,293493974609,141582269022
1605104593537606759,13.2,16.9,293494151095,141582375683
1605104595649677274,13.2,16.9,293494322071,141582481305
1605104597762405825,13.1,16.9,293494495502,141582588643
1605104599913903058,13.1,16.9,293494694674,141582709021
1605104602064820438,13.1,16.9,293494898032,141582826751
1605104604223483531,13.2,16.8,293495128298,141582955763
1605104606364294065,13.2,16.9,293495333095,141583075507
1605104608503498916,13.1,16.9,293495569718,141583205727
1605104610638916442,13.0,16.8,293495774726,141583325770
1605104612764967659,13.0,16.9,293496007257,141583455101
1605104614896438668,12.9,16.9,293496219311,141583575516
1605104617081093296,13.0,16.9,293496464788,141583707246
1605104619213242406,13.0,16.9,293496671873,141583825767
1605104621352638605,13.0,16.9,293496906508,141583956177
1605104623475722483,13.0,16.8,293497120372,141584074967
1605104625603153973,12.8,16.9,293497344965,141584202491
1605104627705044831,12.8,16.9,293497552133,141584322550
1605104629860006131,12.8,16.9,293497785886,141584453300
1605104631961135781,12.8,16.8,293498003594,141584572386
1605104634067653837,12.8,16.8,293498229619,141584696797
1605104636173493238,12.8,16.9,293498443112,141584819927
1605104638284300721,12.8,16.9,293498668305,141584943305
1605104640389756885,12.6,16.8,293498879209,141585066317
1605104642454696660,12.6,16.8,293499050994,141585172877
1605104644539687322,12.6,16.9,293499234539,141585281829
1605104646664063822,12.6,16.9,293499410189,141585391758
1605104648733285300,12.6,16.9,293499579166,141585495360
1605104650816873599,12.6,16.9,293499748416,141585600810
1605104652905805563,12.6,16.9,293499916612,141585705060
1605104654992789785,12.6,16.9,293500083441,141585809400
1605104657079530725,12.5,16.8,293500261028,141585914576
1605104659169410176,12.5,16.9,293500439839,141586023244
1605104661260117124,12.5,16.8,293500635929,141586136963
1605104663372844487,12.5,16.9,293500865708,141586264344
1605104665480244875,12.5,16.9,293501077359,141586382404
1605104667601041888,12.5,16.8,293501311719,141586511677
1605104669740022512,12.5,16.8,293501533986,141586632885
1605104671834839726,12.5,16.9,293501760266,141586757576
1605104673963643059,12.5,16.9,293501978998,141586881936
1605104676039246008,12.5,16.8,293502208986,141587006165
1605104678142306401,12.4,16.8,293502414805,141587125854
1605104680245609974,12.3,16.8,293502648002,141587250336
1605104682342841040,12.3,16.9,293502843072,141587371417
1605104684429979398,12.3,16.2,293503058574,141587490324
1605104686504184943,12.3,16.2,293503268462,141587613871
1605104688589578366,12.2,16.2,293503480368,141587732251
1605104690665071712,12.2,16.3,293503708140,141587862520
1605104692745541495,12.2,16.2,293503908941,141587979979
1605104694827446167,12.2,16.2,293504143858,141588106727
1605104696908012414,12.2,16.3,293504345134,141588225718
1605104698988428459,12.2,16.3,293504572790,141588349892
1605104701066199562,12.2,16.3,293504789598,141588469541
1605104703129244199,12.2,16.3,293504967465,141588575502
1605104705201468407,12.2,16.4,293505138366,141588682894
1605104707258990931,12.2,16.3,293505303908,141588786712
1605104709326584345,12.2,16.2,293505476997,141588890356
1605104711351807218,12.2,16.2,293505642353,141588991442
1605104713386962515,12.2,16.3,293505809008,141589094168
1605104715424431117,12.2,16.2,293505974447,141589198706
1605104717489118142,12.2,16.2,293506146921,141589302302
1605104719524977000,12.1,16.3,293506319268,141589408775
1605104721574079595,12.1,16.3,293506511237,141589522076
1605104723670228493,12.1,16.2,293506722785,141589644462
1605104725747561832,12.1,16.3,293506926551,141589762788
1605104727826148756,12.1,16.3,293507156078,141589886362
1605104729918001565,12.1,16.3,293507362897,141590007959
1605104732064776744,12.1,16.3,293507592349,141590131939
1605104734129340787,12.2,16.3,293507799396,141590255927
1605104736217963143,12.2,16.2,293507999753,141590372789
1605104738279106026,12.1,16.2,293508224123,141590498709
1605104740360286253,12.1,16.2,293508426382,141590615158
1605104742443471117,12.1,16.3,293508645983,141590740600
1605104744522207904,12.0,16.2,293508850324,141590858015
1605104746605762105,12.0,16.3,293509070472,141590982852
1605104748702535465,12.1,16.3,293509285655,141591104248
1605104750782195012,12.0,16.3,293509509751,141591229740
1605104752863286994,12.1,16.3,293509725062,141591351665
1605104754929606820,12.0,16.3,293509943149,141591469990
1605104756981929588,12.1,16.2,293510158401,141591597010
1605104759060225200,12.1,16.3,293510358255,141591712947
1605104761112625581,12.1,16.4,293510587484,141591839014
1605104763197921826,12.1,16.4,293510764769,141591946125
1605104765234373690,11.9,16.3,293510931881,141592049729
1605104767270454662,11.9,16.3,293511087058,141592151098
1605104769312932991,11.9,16.3,293511244541,141592253216
1605104771352515798,11.9,16.2,293511408684,141592355054
1605104773386375522,11.9,16.3,293511577276,141592457335
1605104775413905429,11.8,16.3,293511741389,141592558661
1605104777467964630,11.8,16.3,293511916792,141592662447
1605104779532652405,11.8,16.3,293512086115,141592770281
1605104781584869102,11.8,16.3,293512277089,141592883987
1605104783661706740,11.8,16.3,293512472975,141593000786
1605104785721040425,11.8,16.3,293512705969,141593126901
1605104787775495004,11.8,16.3,293512904472,141593241795
1605104789846401335,11.8,16.3,293513124821,141593364041
1605104791948772051,11.8,16.3,293513333168,141593485688
1605104794021728025,11.8,16.2,293513540428,141593603139
1605104796086198395,11.8,16.3,293513761735,141593727905
1605104798112186134,11.8,16.3,293513962351,141593841710
1605104800174609919,11.8,16.3,293514186915,141593968660
1605104802245127513,11.8,16.3,293514389080,141594083781
1605104804309606213,11.8,16.3,293514611445,141594207350
1605104806361354036,11.8,16.3,293514817109,141594325892
1605104808421232159,11.8,16.3,293515031873,141594447922
1605104810483734403,11.8,16.2,293515240689,141594571671
1605104812540554220,11.8,16.3,293515444277,141594688035
1605104814596025555,11.8,16.3,293515662647,141594811898
1605104816648384132,11.8,16.2,293515865194,141594929756
1605104818699938791,11.8,16.2,293516085053,141595054922
1605104820767733194,11.8,16.4,293516288440,141595171285
1605104822783735480,11.8,16.3,293516477620,141595283405
1605104824821054924,11.8,16.3,293516658780,141595390630
1605104826854259074,11.8,16.3,293516828275,141595493669
1605104828904560384,11.8,16.2,293516987244,141595597654
1605104830953895904,11.8,16.3,293517159500,141595700520
1605104832994279956,11.8,16.3,293517330830,141595808694
1605104835046292486,11.8,16.3,293517498562,141595910828
1605104837072613658,11.8,16.3,293517670600,141596014912
1605104839124623321,11.8,16.3,293517845385,141596122329
1605104841205645592,11.8,16.4,293518019380,141596225965
1605104843275958066,11.8,16.3,293518234903,141596348654
1605104845341466129,11.8,16.3,293518433905,141596463197
1605104847405644061,11.8,16.3,293518660959,141596586405
1605104849459404202,11.8,16.3,293518869340,141596706240
1605104851509843980,11.8,16.3,293519079276,141596821549
1605104853999111574,11.8,16.3,293519340049,141596970665
1605104857708188680,17.8,19.5,293519742414,141597200051
1605104861283255376,37.3,19.2,293520188948,141597416020
1605104864319675790,79.4,24.7,293520969060,141598141622
1605104866602090734,75.9,24.4,293521278890,141598391827
1605104868907190769,50.7,24.4,293521552906,141598610249
1605104871140547136,43.7,24.5,293521809613,141598825385
1605104873406197631,39.0,24.5,293522066164,141599040205
1605104875632368467,33.9,24.4,293522316132,141599250417
1605104877921834899,32.0,24.5,293522610097,141599479178
1605104880213673336,30.2,24.4,293522866693,141599691907
1605104882520567232,28.9,24.5,293523208609,141599927364
1605104884799956289,27.0,24.4,293523493274,141600141131
1605104887100464688,26.2,24.5,293523767332,141600348869
1605104889427044783,25.6,24.5,293524285774,141600742863
1605104891692684880,24.7,24.5,293524665663,141600970017
1605104893919297948,24.1,24.4,293525020356,141601189521
1605104896184242201,23.8,24.5,293525392147,141601416264
1605104898450401663,23.3,24.4,293525759431,141601638346
1605104900759370920,22.8,24.5,293526140925,141601873631
1605104903034727856,22.4,24.5,293526545674,141602107311
1605104905278042725,22.2,24.6,293526937200,141602340017
1605104907546988350,22.0,24.6,293527355269,141602584876
1605104909839884545,21.4,24.6,293527784528,141602830444
1605104912131647757,21.2,24.6,293528242446,141603091642
1605104914440920121,21.0,24.7,293528716389,141603357248
1605104916734166315,20.7,24.7,293529178518,141603619553
1605104919049533683,20.6,24.6,293529662012,141603885294
1605104921358650315,20.6,24.7,293530138311,141604148047
1605104923667185766,20.5,24.6,293530622696,141604417246
1605104925982238808,20.2,24.6,293531094900,141604684828
1605104928341699295,20.1,24.8,293531586912,141604956285
1605104930653098269,20.0,24.7,293532076673,141605225055
1605104932972045701,19.8,24.7,293532556294,141605492843
1605104935308546831,19.8,24.7,293533042853,141605764325
1605104937628980806,19.8,24.6,293533526787,141606033255
1605104939923481303,19.5,24.6,293533996763,141606296376
1605104942237093157,19.5,24.7,293534484730,141606565588
1605104944540214709,19.5,24.6,293534949081,141606827922
1605104946830202106,19.4,24.7,293535389062,141607076017
1605104949097386696,19.3,24.7,293535812646,141607318656
1605104951383164787,19.2,24.7,293536248655,141607566103
1605104953634109207,19.1,24.6,293536615995,141607789632
1605104955926469813,19.1,24.8,293536990250,141608016601
1605104958191896587,19.1,24.6,293537355245,141608240447
1605104960466234748,19.0,24.7,293537724925,141608468811
1605104962730676274,18.8,24.6,293538097234,141608692601
1605104965014095483,18.8,24.7,293538519180,141608936855
1605104967283704023,18.7,24.7,293538917312,141609172501
1605104969561395373,18.7,24.7,293539350748,141609420728
1605104971823133911,18.6,24.7,293539776638,141609666686
1605104974114587302,18.5,24.6,293540244897,141609926802
1605104976401668579,18.5,24.6,293540738631,141610195898
1605104978667579426,18.5,24.8,293541192030,141610454113
1605104980963959672,18.5,24.8,293541685950,141610721587
1605104983273707020,18.5,24.7,293542139719,141610983167
1605104985600905284,18.4,24.9,293542618359,141611252264
1605104987900462138,18.4,24.8,293543110867,141611521711
1605104990217470018,18.4,24.7,293543583121,141611788892
1605104992511471847,18.4,24.8,293544059896,141612054834
1605104994767946939,18.2,24.8,293544517140,141612308145
1605104997042870659,18.2,24.8,293544995885,141612573084
1605104999356919168,18.2,24.8,293545493496,141612841138
1605105001674511332,18.2,24.8,293545970319,141613106842
1605105003945949722,18.2,24.7,293546441382,141613369552
1605105006234968651,18.2,24.7,293546877707,141613618879
1605105008502778753,18.2,24.8,293547291613,141613860992
1605105010768734146,18.1,24.8,293547705713,141614108371
1605105012994129415,18.1,24.8,293548099193,141614340385
1605105015291441964,18.0,24.9,293548473963,141614568758
1605105017543288373,17.9,24.8,293548854715,141614796705
1605105019797130755,17.8,24.8,293549224844,141615022936
1605105022045281451,17.8,24.8,293549588714,141615244803
1605105024316849437,17.8,24.8,293549987159,141615475210
1605105026586036050,17.8,24.8,293550389326,141615713797
1605105028872485390,17.7,24.8,293550831897,141615961316
1605105031149015311,17.8,24.8,293551241503,141616198975
1605105033439144389,17.7,24.7,293551703724,141616459632
1605105035710015065,17.5,24.7,293552191591,141616722599
1605105038002521107,17.7,24.8,293552660392,141616981152
1605105040258606872,17.7,24.8,293553129170,141617244958
1605105042533919756,17.7,24.9,293553599473,141617505012
1605105044831175317,17.5,24.8,293554074115,141617769819
1605105047111668793,17.6,24.8,293554538868,141618030342
1605105049410582322,17.6,24.7,293555008775,141618296426
1605105051701926029,17.5,24.7,293555499878,141618565489
1605105054007602471,17.6,24.8,293555979005,141618829875
1605105056258915551,17.6,24.8,293556450712,141619090149
1605105058539157797,17.5,24.8,293556914010,141619354062
1605105060787685301,17.4,24.8,293557381960,141619612932
1605105063075469575,17.5,24.7,293557861967,141619878339
1605105065385402223,17.4,24.7,293558337407,141620145478
1605105067656399724,17.3,24.7,293558757411,141620394158
1605105069982282900,17.3,24.7,293559202664,141620648471
1605105072209696835,17.4,24.8,293559617604,141620885662
1605105074425313836,17.4,24.7,293560002996,141621116160
1605105076669399086,17.3,24.7,293560373508,141621338003
1605105078923312017,17.3,24.8,293560747639,141621566317
1605105081180911614,17.2,24.8,293561126457,141621791557
1605105083393797094,17.3,24.7,293561488237,141622008621
1605105085673618521,17.2,24.8,293561890896,141622244595
1605105087921451770,17.2,24.7,293562328352,141622485547
1605105090164973668,17.2,24.7,293562731333,141622722092
1605105092427393529,17.3,24.7,293563152221,141622968440
1605105094727578588,17.1,24.7,293563604849,141623225178
1605105097014365734,17.1,24.8,293564081988,141623490562
1605105099359871379,17.3,24.8,293564583758,141623764231
1605105101638329973,17.4,24.8,293565031640,141624018829
1605105103924185982,17.0,24.8,293565525764,141624288405
1605105106228167060,17.0,24.7,293565988888,141624545464
1605105108492049812,17.4,24.8,293566457016,141624811340
1605105110762480815,17.0,24.7,293566916577,141625072216
1605105113048341896,17.2,24.8,293567393859,141625334533
1605105115353276957,17.2,24.8,293567885539,141625604452
1605105117603297116,17.3,24.8,293568334881,141625858063
1605105119868923911,17.0,24.8,293568825567,141626126268
1605105122166401285,17.0,24.8,293569292681,141626386826
1605105124423873436,17.1,24.7,293569767140,141626648497
1605105126686143001,17.0,24.7,293570231213,141626905360
1605105128996272615,17.0,24.8,293570653947,141627151401
1605105131279156023,17.1,24.8,293571103397,141627402646
1605105133575994798,17.1,24.8,293571524436,141627645507
1605105135849856913,16.9,24.8,293571911817,141627880128
1605105138078801248,16.9,24.7,293572282451,141628101483
1605105140359190787,16.9,24.8,293572656377,141628331803
1605105142613299278,17.0,24.8,293573018481,141628553122
1605105144819199836,16.9,24.7,293573379318,141628772384
1605105147043437941,16.9,24.8,293573765415,141629001694
1605105149323171613,16.8,24.8,293574189645,141629246956
1605105151596002708,16.9,24.8,293574610669,141629488946
1605105153866519875,16.8,24.7,293575028416,141629730866
1605105156149751899,16.7,24.7,293575512225,141629997052
1605105158435909574,16.7,24.8,293575973522,141630249685
1605105160722011779,16.7,24.9,293576461523,141630520430
1605105162992061195,16.7,24.8,293576924288,141630777114
1605105165229707979,16.7,24.7,293577395496,141631037870
1605105167520017898,16.7,24.7,293577888144,141631307292
1605105169802064325,16.7,24.7,293578342827,141631567906
1605105172083388655,16.7,24.8,293578837799,141631840250
1605105174371588741,16.7,24.7,293579298688,141632096787
1605105176635317488,16.7,24.8,293579763758,141632359995
1605105178911934206,16.7,24.8,293580220461,141632617820
1605105181193343437,16.7,24.8,293580679989,141632879276
1605105183486566980,16.7,24.7,293581173028,141633149182
1605105185739980347,16.6,24.8,293581632609,141633408595
1605105188018610096,16.7,24.9,293582099007,141633669231
1605105190278328120,16.7,24.7,293582526294,141633913352
1605105192551475778,16.6,24.8,293582942478,141634158062
1605105194827561179,16.6,24.7,293583373040,141634402952
1605105197041862268,16.6,24.7,293583752652,141634625885
1605105199263230359,16.6,24.7,293584130940,141634853294
1605105201565077973,16.6,24.7,293584510973,141635082919
1605105203852407477,16.6,24.8,293584886274,141635312674
1605105206150845713,16.6,24.7,293585265733,141635538780
1605105208437600339,16.6,24.8,293585697688,141635778750
1605105210770373893,16.6,24.9,293586132078,141636026778
1605105213060929257,16.6,24.8,293586553023,141636269828
1605105215360212375,16.6,24.8,293587001400,141636523701
1605105217638084000,16.6,24.7,293587473225,141636783728
1605105219930817576,16.6,24.8,293587937557,141637043679
1605105222177943266,16.6,24.7,293588407045,141637302283
1605105224483428871,16.6,24.7,293588905158,141637570841
1605105227933923898,16.6,25.3,293589629494,141637980860
1605105231780931662,21.1,27.5,293590513711,141638437088
1605105235668214855,98.8,32.3,293591393545,141638999986
1605105238401189872,82.2,32.8,293592370387,141639824494
1605105240909482556,58.0,33.0,293592937185,141640211945
1605105243378125876,50.0,33.0,293593478897,141640583592
1605105245890449411,45.2,33.0,293594019391,141640958809
1605105248395628232,39.8,33.0,293594567266,141641342425
1605105250937217792,36.4,33.0,293595095002,141641720099
1605105253478749335,34.9,33.1,293595641070,141642092686
1605105256007628426,32.8,33.1,293596191230,141642461554
1605105258514473650,32.0,33.0,293596740750,141642822969
1605105261074588071,30.6,33.1,293597504866,141643353810
1605105263522550468,30.2,33.0,293598123098,141643734182
1605105265982919452,29.1,33.1,293598739817,141644099071
1605105268456713460,28.7,33.0,293599374349,141644471903
1605105270928045068,28.1,33.0,293599999334,141644849506
1605105273516763513,27.8,33.1,293600706262,141645263979
1605105276075609018,27.3,33.1,293601382298,141645666145
1605105278582971383,27.0,33.0,293602082338,141646070114
1605105281076881107,26.4,33.1,293602804724,141646475141
1605105283637208632,26.3,33.1,293603574138,141646904061
1605105286164817331,25.9,33.1,293604360915,141647345514
1605105288777052293,25.8,33.1,293605176748,141647792191
1605105291355820865,25.5,33.1,293605991540,141648239400
1605105293928963000,25.5,33.2,293606774169,141648671409
1605105296502624680,25.2,33.1,293607585896,141649118921
1605105299046168756,25.0,33.0,293608386448,141649556630
1605105301635834820,25.0,33.0,293609189422,141650002546
1605105304153195058,24.8,33.1,293609958517,141650429882
1605105306734500230,24.8,33.0,293610763896,141650873760
1605105309315429913,24.7,33.1,293611571076,141651316237
1605105311871307132,24.6,33.1,293612322224,141651739364
1605105314366125095,24.3,33.1,293613031942,141652146187
1605105316864732500,24.3,33.2,293613764314,141652558873
1605105319421379584,24.3,33.2,293614495930,141652975189
1605105321959773148,24.2,33.1,293615192548,141653373427
1605105324484292366,24.0,33.2,293615860581,141653763082
1605105326991523953,23.9,33.2,293616487156,141654135499
1605105329522723516,23.9,33.2,293617090622,141654506197
1605105332031987968,23.9,33.2,293617757182,141654897763
1605105334582959698,23.8,33.3,293618441887,141655294260
1605105337134723453,23.6,33.2,293619107631,141655683919
1605105339637647556,23.5,33.2,293619813544,141656086034
1605105342178863152,23.4,33.3,293620525483,141656501633
1605105344755378422,23.4,33.2,293621306981,141656934429
1605105347331863744,23.4,33.2,293622110087,141657371472
1605105349924869663,23.4,33.3,293622904767,141657817512
1605105352489418413,23.2,33.3,293623711021,141658258579
1605105355050386120,23.2,33.4,293624512918,141658699624
1605105357646564840,23.3,33.4,293625315755,141659140463
1605105360179981520,23.2,33.3,293626104442,141659577782
1605105362759601511,23.2,33.3,293626912378,141660017448
1605105365327989873,23.2,33.2,293627718209,141660465443
1605105367936804535,23.1,33.3,293628539679,141660915840
1605105370505693495,23.0,33.3,293629346638,141661356737
1605105373016692907,23.0,33.3,293630111180,141661777338
1605105375578816613,23.0,33.4,293630846194,141662198126
1605105378054736040,23.0,33.4,293631576410,141662608118
1605105380627426656,23.0,33.3,293632308318,141663029874
1605105383142298512,23.0,33.4,293632983501,141663418621
1605105385655845783,23.0,33.3,293633659935,141663812849
1605105388193881701,23.0,33.4,293634292751,141664189202
1605105390644963776,22.9,33.4,293634906595,141664550496
1605105393177341432,22.7,33.4,293635582039,141664943270
1605105395703636542,22.6,33.3,293636252317,141665332334
1605105398196507963,22.6,33.3,293636910327,141665721021
1605105400741044977,22.5,33.4,293637617996,141666128310
1605105403308599452,22.5,33.3,293638374321,141666551280
1605105405902206716,22.5,33.3,293639118069,141666974876
1605105408486267295,22.5,33.3,293639912040,141667415717
1605105411093701450,22.5,33.4,293640758049,141667870807
1605105413673998224,22.5,33.4,293641573870,141668315241
1605105416314814405,22.4,33.4,293642404857,141668768498
1605105418912567131,22.4,33.2,293643200281,141669210771
1605105421490356688,22.4,33.2,293643994615,141669651548
1605105424015056991,22.4,33.2,293644765622,141670080984
1605105426525884266,22.4,33.3,293645530682,141670511451
1605105429135054363,22.4,33.3,293646337576,141670954594
1605105431709838256,22.4,33.3,293647133972,141671398065
1605105434229352301,22.3,33.3,293647889695,141671823629
1605105436782463494,22.3,33.3,293648637137,141672243798
1605105439320260486,22.2,33.3,293649367915,141672660398
1605105441868674538,22.3,33.3,293650103120,141673076182
1605105444370464051,22.2,33.3,293650792493,141673470270
1605105446904516344,22.2,33.3,293651468595,141673867037
1605105449403012528,22.2,33.2,293652077778,141674237242
1605105451900928461,22.2,33.3,293652691354,141674606476
1605105454369049957,22.2,33.3,293653316292,141674980670
1605105456840439099,22.2,33.3,293653987381,141675370634
1605105459369092298,22.1,33.2,293654684035,141675765206
1605105461869138937,22.1,33.3,293655378939,141676160484
1605105464363079460,22.1,33.2,293656075943,141676559755
1605105466870665831,22.1,33.2,293656819299,141676975026
1605105469422991743,22.1,33.3,293657597971,141677413806
1605105471938365462,22.1,33.2,293658366895,141677840000
1605105474506094230,22.1,33.3,293659157381,141678281399
1605105477083001523,22.1,33.3,293659966337,141678722700
1605105479651266433,22.1,33.1,293660766850,141679163152
1605105482196677713,22.1,33.2,293661532445,141679595812
1605105484748456046,22.1,33.2,293662327671,141680039181
1605105487306389023,22.1,33.1,293663120211,141680478567
1605105489881952922,22.1,33.1,293663916167,141680919770
1605105492446597420,22.1,33.2,293664707107,141681359185
1605105495006040900,22.0,33.2,293665511470,141681795787
1605105497520264447,22.0,33.2,293666248980,141682213393
1605105500082178475,22.0,33.2,293667026415,141682642005
1605105502576786966,22.0,33.1,293667740217,141683048873
1605105505114632827,22.0,33.3,293668433432,141683450724
1605105507568832992,22.0,33.1,293669105220,141683837388
1605105510079782534,21.9,33.2,293669749672,141684219620
1605105512523720024,22.0,33.2,293670349032,141684582090
1605105514946294537,21.8,33.1,293670942563,141684942236
1605105517402296384,21.8,33.1,293671588925,141685323542
1605105519844610696,21.8,33.2,293672257688,141685704294
1605105522360152914,21.8,33.1,293672934945,141686093418
1605105524883751895,21.8,33.1,293673644104,141686500408
1605105527366275776,21.8,33.1,293674337913,141686903554
1605105529871917823,21.8,33.1,293675123222,141687334055
1605105532385369719,21.6,33.2,293675886691,141687759884
1605105534922034856,21.6,33.3,293676670223,141688195058
1605105537480283373,21.6,33.3,293677458457,141688634749
1605105540027905836,21.6,33.2,293678251129,141689072068
1605105542587926085,21.7,33.2,293679034372,141689511797
1605105545136435288,21.6,33.2,293679827948,141689948097
1605105547668481710,21.7,33.2,293680599264,141690380864
1605105550219506669,21.7,33.2,293681380488,141690818157
